,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
538,THEFT/OTHER,Capitol Hill,2020,1371
539,THEFT/OTHER,Columbia Heights,2020,1400
540,THEFT F/AUTO,Petworth,2020,544
541,THEFT F/AUTO,Anacostia,2020,308
542,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
543,THEFT/OTHER,Shaw,2020,1038
544,THEFT F/AUTO,Columbia Heights,2020,1400
545,THEFT/OTHER,Sixteenth Street Heights,2020,763
546,THEFT F/AUTO,Sixteenth Street Heights,2020,763
547,THEFT/OTHER,Dupont Circle,2020,712
548,THEFT F/AUTO,Adams Morgan,2020,584
549,THEFT F/AUTO,Capitol Hill,2020,1371
550,THEFT F/AUTO,NoMa,2020,334
551,THEFT F/AUTO,Capitol Hill,2020,1371
552,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
553,THEFT/OTHER,Dupont Circle,2020,712
554,THEFT F/AUTO,Adams Morgan,2020,584
555,THEFT F/AUTO,Columbia Heights,2020,1400
556,THEFT/OTHER,Columbia Heights,2020,1400
557,THEFT F/AUTO,Dupont Circle,2020,712
558,MOTOR VEHICLE THEFT,NoMa,2020,334
559,BURGLARY,Capitol Hill,2020,1371
560,THEFT/OTHER,Columbia Heights,2020,1400
561,THEFT/OTHER,Shaw,2020,1038
562,THEFT F/AUTO,Columbia Heights,2020,1400
563,BURGLARY,Navy Yard,2020,269
564,THEFT/OTHER,NoMa,2020,334
565,THEFT/OTHER,Adams Morgan,2020,584
566,THEFT F/AUTO,U Street Corridor,2020,230
567,THEFT/OTHER,Petworth,2020,544
568,THEFT/OTHER,Shaw,2020,1038
569,THEFT F/AUTO,Capitol Hill,2020,1371
570,THEFT F/AUTO,Anacostia,2020,308
571,ROBBERY,Columbia Heights,2020,1400
572,THEFT/OTHER,NoMa,2020,334
573,ROBBERY,Navy Yard,2020,269
574,THEFT F/AUTO,Shaw,2020,1038
575,THEFT/OTHER,Columbia Heights,2020,1400
576,THEFT F/AUTO,Sixteenth Street Heights,2020,763
577,HOMICIDE,Columbia Heights,2020,1400
578,THEFT F/AUTO,Dupont Circle,2020,712
579,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
580,THEFT/OTHER,U Street Corridor,2020,230
581,THEFT F/AUTO,Dupont Circle,2020,712
582,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
583,THEFT F/AUTO,Adams Morgan,2020,584
584,THEFT/OTHER,Capitol Hill,2020,1371
585,THEFT/OTHER,Columbia Heights,2020,1400
586,THEFT/OTHER,Capitol Hill,2020,1371
587,THEFT/OTHER,Columbia Heights,2020,1400
588,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
589,THEFT/OTHER,Capitol Hill,2020,1371
590,THEFT/OTHER,Sixteenth Street Heights,2020,763
591,THEFT/OTHER,Sixteenth Street Heights,2020,763
592,THEFT/OTHER,Columbia Heights,2020,1400
593,THEFT/OTHER,Capitol Hill,2020,1371
594,THEFT/OTHER,NoMa,2020,334
595,THEFT F/AUTO,Shaw,2020,1038
596,THEFT F/AUTO,Capitol Hill,2020,1371
597,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
598,BURGLARY,Columbia Heights,2020,1400
599,ROBBERY,Petworth,2020,544
600,ROBBERY,Petworth,2020,544
601,THEFT/OTHER,Petworth,2020,544
602,THEFT/OTHER,Sixteenth Street Heights,2020,763
603,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
604,THEFT/OTHER,Capitol Hill,2020,1371
605,THEFT/OTHER,Columbia Heights,2020,1400
606,THEFT F/AUTO,Adams Morgan,2020,584
607,THEFT/OTHER,Columbia Heights,2020,1400
608,THEFT F/AUTO,Sixteenth Street Heights,2020,763
609,THEFT/OTHER,Capitol Hill,2020,1371
610,ROBBERY,Sixteenth Street Heights,2020,763
611,MOTOR VEHICLE THEFT,NoMa,2020,334
612,THEFT F/AUTO,Petworth,2020,544
613,THEFT/OTHER,Capitol Hill,2020,1371
614,THEFT F/AUTO,Shaw,2020,1038
615,THEFT/OTHER,Navy Yard,2020,269
616,THEFT/OTHER,Capitol Hill,2020,1371
617,THEFT F/AUTO,Columbia Heights,2020,1400
618,THEFT/OTHER,Columbia Heights,2020,1400
619,THEFT/OTHER,Navy Yard,2020,269
620,THEFT/OTHER,Capitol Hill,2020,1371
621,THEFT/OTHER,Capitol Hill,2020,1371
622,THEFT/OTHER,Sixteenth Street Heights,2020,763
623,THEFT F/AUTO,Sixteenth Street Heights,2020,763
624,ROBBERY,Columbia Heights,2020,1400
625,THEFT/OTHER,Capitol Hill,2020,1371
626,THEFT F/AUTO,Dupont Circle,2020,712
627,THEFT/OTHER,Sixteenth Street Heights,2020,763
628,BURGLARY,Dupont Circle,2020,712
629,BURGLARY,Capitol Hill,2020,1371
630,THEFT/OTHER,Adams Morgan,2020,584
631,THEFT F/AUTO,Shaw,2020,1038
632,THEFT/OTHER,Dupont Circle,2020,712
633,ROBBERY,Sixteenth Street Heights,2020,763
634,ROBBERY,Petworth,2020,544
635,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
636,THEFT F/AUTO,Anacostia,2020,308
637,MOTOR VEHICLE THEFT,Navy Yard,2020,269
638,THEFT F/AUTO,Shaw,2020,1038
639,THEFT/OTHER,Dupont Circle,2020,712
640,THEFT F/AUTO,Columbia Heights,2020,1400
641,THEFT/OTHER,Dupont Circle,2020,712
642,THEFT F/AUTO,Sixteenth Street Heights,2020,763
643,THEFT/OTHER,Columbia Heights,2020,1400
644,THEFT/OTHER,NoMa,2020,334
645,BURGLARY,Dupont Circle,2020,712
646,THEFT F/AUTO,Capitol Hill,2020,1371
647,THEFT/OTHER,Capitol Hill,2020,1371
648,ROBBERY,Capitol Hill,2020,1371
649,MOTOR VEHICLE THEFT,Shaw,2020,1038
650,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
651,THEFT F/AUTO,Adams Morgan,2020,584
652,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
653,THEFT/OTHER,Dupont Circle,2020,712
654,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
655,THEFT/OTHER,Shaw,2020,1038
656,THEFT/OTHER,Capitol Hill,2020,1371
657,THEFT/OTHER,Shaw,2020,1038
658,THEFT/OTHER,Shaw,2020,1038
659,THEFT/OTHER,Capitol Hill,2020,1371
660,THEFT/OTHER,Columbia Heights,2020,1400
661,THEFT/OTHER,Capitol Hill,2020,1371
662,THEFT/OTHER,Sixteenth Street Heights,2020,763
663,THEFT/OTHER,Petworth,2020,544
664,THEFT F/AUTO,U Street Corridor,2020,230
665,THEFT F/AUTO,Adams Morgan,2020,584
666,BURGLARY,Columbia Heights,2020,1400
667,THEFT/OTHER,U Street Corridor,2020,230
668,THEFT F/AUTO,Dupont Circle,2020,712
669,THEFT/OTHER,Capitol Hill,2020,1371
670,THEFT F/AUTO,Capitol Hill,2020,1371
671,MOTOR VEHICLE THEFT,Shaw,2020,1038
672,THEFT/OTHER,Petworth,2020,544
673,THEFT/OTHER,Shaw,2020,1038
674,THEFT F/AUTO,Navy Yard,2020,269
675,ROBBERY,Shaw,2020,1038
676,THEFT/OTHER,Dupont Circle,2020,712
677,THEFT F/AUTO,Adams Morgan,2020,584
678,THEFT F/AUTO,Columbia Heights,2020,1400
679,THEFT/OTHER,Capitol Hill,2020,1371
680,THEFT/OTHER,Shaw,2020,1038
681,THEFT F/AUTO,Shaw,2020,1038
682,THEFT/OTHER,Columbia Heights,2020,1400
683,THEFT F/AUTO,Shaw,2020,1038
684,THEFT/OTHER,Columbia Heights,2020,1400
685,ROBBERY,Columbia Heights,2020,1400
686,THEFT/OTHER,Sixteenth Street Heights,2020,763
687,THEFT/OTHER,Dupont Circle,2020,712
688,ROBBERY,Dupont Circle,2020,712
689,THEFT/OTHER,U Street Corridor,2020,230
690,THEFT F/AUTO,Shaw,2020,1038
691,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2020,584
692,THEFT/OTHER,Sixteenth Street Heights,2020,763
693,THEFT F/AUTO,Columbia Heights,2020,1400
694,THEFT/OTHER,Navy Yard,2020,269
695,THEFT/OTHER,Petworth,2020,544
696,THEFT F/AUTO,Capitol Hill,2020,1371
697,ROBBERY,Capitol Hill,2020,1371
698,SEX ABUSE,Dupont Circle,2020,712
699,THEFT F/AUTO,Sixteenth Street Heights,2020,763
700,THEFT/OTHER,Dupont Circle,2020,712
701,THEFT F/AUTO,Capitol Hill,2020,1371
702,THEFT/OTHER,Sixteenth Street Heights,2020,763
703,THEFT/OTHER,Sixteenth Street Heights,2020,763
704,THEFT F/AUTO,Capitol Hill,2020,1371
705,THEFT F/AUTO,Capitol Hill,2020,1371
706,THEFT/OTHER,Petworth,2020,544
707,THEFT/OTHER,Petworth,2020,544
708,THEFT/OTHER,Sixteenth Street Heights,2020,763
709,THEFT/OTHER,Dupont Circle,2020,712
710,THEFT F/AUTO,Capitol Hill,2020,1371
711,THEFT/OTHER,Shaw,2020,1038
712,THEFT F/AUTO,Shaw,2020,1038
713,THEFT/OTHER,Sixteenth Street Heights,2020,763
714,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
715,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2020,230
716,ROBBERY,Columbia Heights,2020,1400
717,THEFT/OTHER,Shaw,2020,1038
718,MOTOR VEHICLE THEFT,Navy Yard,2020,269
719,MOTOR VEHICLE THEFT,NoMa,2020,334
720,THEFT/OTHER,Capitol Hill,2020,1371
721,BURGLARY,Petworth,2020,544
722,THEFT/OTHER,NoMa,2020,334
723,THEFT F/AUTO,Dupont Circle,2020,712
724,THEFT F/AUTO,Dupont Circle,2020,712
725,BURGLARY,U Street Corridor,2020,230
726,ROBBERY,Columbia Heights,2020,1400
727,THEFT F/AUTO,Columbia Heights,2020,1400
728,MOTOR VEHICLE THEFT,Petworth,2020,544
729,THEFT/OTHER,Capitol Hill,2020,1371
730,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
731,THEFT/OTHER,Shaw,2020,1038
732,SEX ABUSE,Capitol Hill,2020,1371
733,THEFT/OTHER,Petworth,2020,544
734,THEFT F/AUTO,Columbia Heights,2020,1400
735,THEFT/OTHER,Columbia Heights,2020,1400
736,THEFT F/AUTO,Shaw,2020,1038
737,BURGLARY,Anacostia,2020,308
738,THEFT/OTHER,Capitol Hill,2020,1371
739,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2020,712
740,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
741,THEFT/OTHER,NoMa,2020,334
742,THEFT/OTHER,Petworth,2020,544
743,BURGLARY,Navy Yard,2020,269
744,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
745,THEFT/OTHER,Capitol Hill,2020,1371
746,MOTOR VEHICLE THEFT,Petworth,2020,544
747,THEFT/OTHER,Sixteenth Street Heights,2020,763
748,THEFT F/AUTO,Adams Morgan,2020,584
749,BURGLARY,Dupont Circle,2020,712
750,THEFT F/AUTO,U Street Corridor,2020,230
751,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
752,ROBBERY,Columbia Heights,2020,1400
753,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
754,THEFT/OTHER,Sixteenth Street Heights,2020,763
755,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
756,THEFT F/AUTO,Adams Morgan,2020,584
757,THEFT/OTHER,Capitol Hill,2020,1371
758,MOTOR VEHICLE THEFT,Shaw,2020,1038
759,THEFT/OTHER,Shaw,2020,1038
760,THEFT F/AUTO,Capitol Hill,2020,1371
761,THEFT/OTHER,Capitol Hill,2020,1371
762,THEFT F/AUTO,Capitol Hill,2020,1371
763,THEFT/OTHER,Capitol Hill,2020,1371
764,THEFT/OTHER,Sixteenth Street Heights,2020,763
765,THEFT/OTHER,Anacostia,2020,308
766,THEFT/OTHER,Columbia Heights,2020,1400
767,THEFT F/AUTO,Capitol Hill,2020,1371
768,THEFT/OTHER,Capitol Hill,2020,1371
769,THEFT/OTHER,Adams Morgan,2020,584
770,THEFT/OTHER,Sixteenth Street Heights,2020,763
771,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
772,THEFT/OTHER,Shaw,2020,1038
773,MOTOR VEHICLE THEFT,Petworth,2020,544
774,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
775,THEFT F/AUTO,Petworth,2020,544
776,THEFT F/AUTO,Capitol Hill,2020,1371
777,ROBBERY,Columbia Heights,2020,1400
778,THEFT/OTHER,Shaw,2020,1038
779,THEFT/OTHER,Adams Morgan,2020,584
780,THEFT/OTHER,Columbia Heights,2020,1400
781,THEFT/OTHER,Dupont Circle,2020,712
782,THEFT F/AUTO,Columbia Heights,2020,1400
783,THEFT F/AUTO,Shaw,2020,1038
784,BURGLARY,Columbia Heights,2020,1400
785,BURGLARY,Petworth,2020,544
786,THEFT F/AUTO,Columbia Heights,2020,1400
787,BURGLARY,Navy Yard,2020,269
788,THEFT F/AUTO,U Street Corridor,2020,230
789,ROBBERY,Adams Morgan,2020,584
790,ROBBERY,Shaw,2020,1038
791,THEFT/OTHER,Capitol Hill,2020,1371
792,THEFT F/AUTO,Anacostia,2020,308
793,THEFT F/AUTO,Columbia Heights,2020,1400
794,THEFT/OTHER,Capitol Hill,2020,1371
795,THEFT/OTHER,Columbia Heights,2020,1400
796,THEFT F/AUTO,Sixteenth Street Heights,2020,763
797,THEFT/OTHER,Columbia Heights,2020,1400
798,THEFT F/AUTO,Columbia Heights,2020,1400
799,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
800,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
801,THEFT/OTHER,Columbia Heights,2020,1400
802,ROBBERY,Capitol Hill,2020,1371
803,THEFT F/AUTO,Shaw,2020,1038
804,THEFT F/AUTO,Columbia Heights,2020,1400
805,SEX ABUSE,Capitol Hill,2020,1371
806,MOTOR VEHICLE THEFT,Petworth,2020,544
807,THEFT/OTHER,Petworth,2020,544
808,ROBBERY,Dupont Circle,2020,712
809,THEFT/OTHER,Petworth,2020,544
810,THEFT/OTHER,Shaw,2020,1038
811,MOTOR VEHICLE THEFT,U Street Corridor,2020,230
812,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2020,1371
813,THEFT/OTHER,Shaw,2020,1038
814,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2020,584
815,BURGLARY,Dupont Circle,2020,712
816,BURGLARY,Shaw,2020,1038
817,THEFT/OTHER,Shaw,2020,1038
818,THEFT F/AUTO,U Street Corridor,2020,230
819,THEFT F/AUTO,Sixteenth Street Heights,2020,763
820,THEFT/OTHER,Shaw,2020,1038
821,BURGLARY,Petworth,2020,544
822,THEFT/OTHER,Dupont Circle,2020,712
823,THEFT F/AUTO,Columbia Heights,2020,1400
824,THEFT F/AUTO,Capitol Hill,2020,1371
825,THEFT/OTHER,Dupont Circle,2020,712
826,THEFT/OTHER,Navy Yard,2020,269
827,ROBBERY,Shaw,2020,1038
828,THEFT F/AUTO,Shaw,2020,1038
829,THEFT/OTHER,Capitol Hill,2020,1371
830,ROBBERY,Sixteenth Street Heights,2020,763
831,THEFT F/AUTO,Dupont Circle,2020,712
832,THEFT F/AUTO,Capitol Hill,2020,1371
833,THEFT/OTHER,Columbia Heights,2020,1400
834,THEFT/OTHER,NoMa,2020,334
835,THEFT/OTHER,Columbia Heights,2020,1400
836,ROBBERY,Capitol Hill,2020,1371
837,THEFT/OTHER,Dupont Circle,2020,712
838,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
839,THEFT F/AUTO,Petworth,2020,544
840,THEFT/OTHER,Columbia Heights,2020,1400
841,THEFT/OTHER,Capitol Hill,2020,1371
842,THEFT F/AUTO,Sixteenth Street Heights,2020,763
843,THEFT F/AUTO,Anacostia,2020,308
844,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
845,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
846,THEFT/OTHER,Adams Morgan,2020,584
847,ROBBERY,Columbia Heights,2020,1400
848,ROBBERY,Sixteenth Street Heights,2020,763
849,THEFT F/AUTO,Anacostia,2020,308
850,THEFT/OTHER,Columbia Heights,2020,1400
851,BURGLARY,Shaw,2020,1038
852,THEFT/OTHER,Navy Yard,2020,269
853,THEFT/OTHER,Columbia Heights,2020,1400
854,THEFT F/AUTO,U Street Corridor,2020,230
855,THEFT F/AUTO,Capitol Hill,2020,1371
856,THEFT F/AUTO,Shaw,2020,1038
857,THEFT/OTHER,Dupont Circle,2020,712
858,THEFT/OTHER,Dupont Circle,2020,712
859,THEFT F/AUTO,Columbia Heights,2020,1400
860,ROBBERY,Dupont Circle,2020,712
861,ROBBERY,Shaw,2020,1038
862,THEFT/OTHER,Shaw,2020,1038
863,MOTOR VEHICLE THEFT,Shaw,2020,1038
864,THEFT/OTHER,Sixteenth Street Heights,2020,763
865,THEFT F/AUTO,Shaw,2020,1038
866,THEFT F/AUTO,U Street Corridor,2020,230
867,THEFT F/AUTO,Dupont Circle,2020,712
868,THEFT/OTHER,Sixteenth Street Heights,2020,763
869,THEFT F/AUTO,NoMa,2020,334
870,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
871,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
872,THEFT F/AUTO,Shaw,2020,1038
873,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
874,ROBBERY,Adams Morgan,2020,584
875,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
876,THEFT/OTHER,Capitol Hill,2020,1371
877,THEFT/OTHER,Anacostia,2020,308
878,THEFT F/AUTO,Shaw,2020,1038
879,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
880,THEFT F/AUTO,Capitol Hill,2020,1371
881,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
882,THEFT/OTHER,NoMa,2020,334
883,THEFT F/AUTO,Sixteenth Street Heights,2020,763
884,THEFT/OTHER,Columbia Heights,2020,1400
885,THEFT F/AUTO,Petworth,2020,544
886,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
887,THEFT F/AUTO,Columbia Heights,2020,1400
888,THEFT/OTHER,Adams Morgan,2020,584
889,THEFT/OTHER,Columbia Heights,2020,1400
890,THEFT/OTHER,Petworth,2020,544
891,THEFT F/AUTO,Shaw,2020,1038
892,THEFT/OTHER,Shaw,2020,1038
893,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
894,THEFT/OTHER,Capitol Hill,2020,1371
895,THEFT/OTHER,Dupont Circle,2020,712
896,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
897,THEFT/OTHER,Columbia Heights,2020,1400
898,ROBBERY,Navy Yard,2020,269
899,THEFT/OTHER,Adams Morgan,2020,584
900,SEX ABUSE,Petworth,2020,544
901,THEFT F/AUTO,Petworth,2020,544
902,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2020,269
903,THEFT F/AUTO,Columbia Heights,2020,1400
904,THEFT/OTHER,Capitol Hill,2020,1371
905,MOTOR VEHICLE THEFT,Petworth,2020,544
906,THEFT/OTHER,Capitol Hill,2020,1371
907,THEFT F/AUTO,Dupont Circle,2020,712
908,THEFT/OTHER,Dupont Circle,2020,712
909,THEFT F/AUTO,Capitol Hill,2020,1371
910,THEFT/OTHER,Shaw,2020,1038
911,THEFT F/AUTO,Columbia Heights,2020,1400
912,THEFT/OTHER,Capitol Hill,2020,1371
913,THEFT/OTHER,Dupont Circle,2020,712
914,ROBBERY,Capitol Hill,2020,1371
915,THEFT/OTHER,Dupont Circle,2020,712
916,THEFT/OTHER,NoMa,2020,334
917,MOTOR VEHICLE THEFT,Shaw,2020,1038
918,THEFT F/AUTO,Shaw,2020,1038
919,BURGLARY,Petworth,2020,544
920,THEFT/OTHER,Adams Morgan,2020,584
921,HOMICIDE,Columbia Heights,2020,1400
922,THEFT F/AUTO,Anacostia,2020,308
923,THEFT F/AUTO,NoMa,2020,334
924,THEFT F/AUTO,NoMa,2020,334
925,THEFT/OTHER,Sixteenth Street Heights,2020,763
926,THEFT/OTHER,Capitol Hill,2020,1371
927,THEFT F/AUTO,Dupont Circle,2020,712
928,THEFT/OTHER,Columbia Heights,2020,1400
929,THEFT/OTHER,Columbia Heights,2020,1400
930,MOTOR VEHICLE THEFT,Petworth,2020,544
931,THEFT F/AUTO,Petworth,2020,544
932,ROBBERY,Adams Morgan,2020,584
933,THEFT F/AUTO,Columbia Heights,2020,1400
934,THEFT/OTHER,Columbia Heights,2020,1400
935,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2020,230
936,THEFT/OTHER,Columbia Heights,2020,1400
937,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
938,THEFT F/AUTO,Shaw,2020,1038
939,THEFT/OTHER,Adams Morgan,2020,584
940,THEFT F/AUTO,Columbia Heights,2020,1400
941,THEFT/OTHER,Sixteenth Street Heights,2020,763
942,THEFT F/AUTO,Adams Morgan,2020,584
943,THEFT/OTHER,Capitol Hill,2020,1371
944,THEFT F/AUTO,Dupont Circle,2020,712
945,THEFT/OTHER,Columbia Heights,2020,1400
946,THEFT/OTHER,Adams Morgan,2020,584
947,THEFT/OTHER,U Street Corridor,2020,230
948,THEFT/OTHER,Sixteenth Street Heights,2020,763
949,THEFT F/AUTO,Petworth,2020,544
950,BURGLARY,Dupont Circle,2020,712
951,THEFT F/AUTO,Shaw,2020,1038
952,THEFT/OTHER,Columbia Heights,2020,1400
953,THEFT F/AUTO,Adams Morgan,2020,584
954,THEFT/OTHER,NoMa,2020,334
955,ROBBERY,Capitol Hill,2020,1371
956,MOTOR VEHICLE THEFT,Petworth,2020,544
957,THEFT F/AUTO,Capitol Hill,2020,1371
958,ROBBERY,Columbia Heights,2020,1400
959,THEFT F/AUTO,Columbia Heights,2020,1400
960,THEFT/OTHER,U Street Corridor,2020,230
961,THEFT F/AUTO,Sixteenth Street Heights,2020,763
962,THEFT F/AUTO,Petworth,2020,544
963,THEFT F/AUTO,Sixteenth Street Heights,2020,763
964,THEFT F/AUTO,Dupont Circle,2020,712
965,THEFT/OTHER,NoMa,2020,334
966,THEFT/OTHER,Capitol Hill,2020,1371
967,THEFT F/AUTO,Petworth,2020,544
968,THEFT F/AUTO,Petworth,2020,544
969,THEFT/OTHER,Sixteenth Street Heights,2020,763
970,THEFT/OTHER,Capitol Hill,2020,1371
971,THEFT/OTHER,Columbia Heights,2020,1400
972,MOTOR VEHICLE THEFT,Petworth,2020,544
973,THEFT F/AUTO,Capitol Hill,2020,1371
974,BURGLARY,Columbia Heights,2020,1400
975,THEFT F/AUTO,Capitol Hill,2020,1371
976,THEFT/OTHER,Capitol Hill,2020,1371
977,THEFT F/AUTO,Sixteenth Street Heights,2020,763
978,THEFT/OTHER,Columbia Heights,2020,1400
979,THEFT/OTHER,NoMa,2020,334
980,THEFT/OTHER,Sixteenth Street Heights,2020,763
981,THEFT/OTHER,Columbia Heights,2020,1400
982,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
983,THEFT/OTHER,Petworth,2020,544
984,ROBBERY,Columbia Heights,2020,1400
985,THEFT/OTHER,Sixteenth Street Heights,2020,763
986,THEFT/OTHER,Capitol Hill,2020,1371
987,THEFT/OTHER,Capitol Hill,2020,1371
988,MOTOR VEHICLE THEFT,NoMa,2020,334
989,ROBBERY,Columbia Heights,2020,1400
990,THEFT F/AUTO,Shaw,2020,1038
991,THEFT/OTHER,Shaw,2020,1038
992,THEFT/OTHER,Dupont Circle,2020,712
993,THEFT/OTHER,Adams Morgan,2020,584
994,THEFT F/AUTO,Capitol Hill,2020,1371
995,THEFT/OTHER,Columbia Heights,2020,1400
996,THEFT/OTHER,Petworth,2020,544
997,THEFT/OTHER,Petworth,2020,544
998,THEFT/OTHER,Columbia Heights,2020,1400
999,HOMICIDE,Columbia Heights,2020,1400
1000,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
1001,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
1002,THEFT F/AUTO,NoMa,2020,334
1003,MOTOR VEHICLE THEFT,U Street Corridor,2020,230
1004,THEFT F/AUTO,U Street Corridor,2020,230
1005,THEFT F/AUTO,Petworth,2020,544
1006,THEFT/OTHER,Columbia Heights,2020,1400
1007,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
1008,THEFT/OTHER,Adams Morgan,2020,584
1009,THEFT/OTHER,Adams Morgan,2020,584
1010,THEFT F/AUTO,Petworth,2020,544
1011,THEFT/OTHER,U Street Corridor,2020,230
1012,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
1013,THEFT/OTHER,Navy Yard,2020,269
1014,ROBBERY,Shaw,2020,1038
1015,ROBBERY,NoMa,2020,334
1016,THEFT F/AUTO,Capitol Hill,2020,1371
1017,ROBBERY,Capitol Hill,2020,1371
1018,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
1019,BURGLARY,Capitol Hill,2020,1371
1020,THEFT/OTHER,Capitol Hill,2020,1371
1021,THEFT/OTHER,Shaw,2020,1038
1022,THEFT/OTHER,Capitol Hill,2020,1371
1023,THEFT/OTHER,NoMa,2020,334
1024,THEFT F/AUTO,Columbia Heights,2020,1400
1025,THEFT/OTHER,Dupont Circle,2020,712
1026,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
1027,THEFT/OTHER,Sixteenth Street Heights,2020,763
1028,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
1029,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2020,230
1030,THEFT/OTHER,Sixteenth Street Heights,2020,763
1031,THEFT F/AUTO,Columbia Heights,2020,1400
1032,THEFT F/AUTO,Columbia Heights,2020,1400
1033,THEFT F/AUTO,Anacostia,2020,308
1034,THEFT/OTHER,NoMa,2020,334
1035,THEFT F/AUTO,Capitol Hill,2020,1371
1036,THEFT/OTHER,Dupont Circle,2020,712
1037,THEFT/OTHER,Capitol Hill,2020,1371
1038,THEFT F/AUTO,Shaw,2020,1038
1039,THEFT F/AUTO,Shaw,2020,1038
1040,MOTOR VEHICLE THEFT,Anacostia,2020,308
1041,THEFT F/AUTO,Columbia Heights,2020,1400
1042,THEFT/OTHER,Columbia Heights,2020,1400
1043,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
1044,THEFT/OTHER,Petworth,2020,544
1045,MOTOR VEHICLE THEFT,Shaw,2020,1038
1046,THEFT/OTHER,Capitol Hill,2020,1371
1047,THEFT/OTHER,Columbia Heights,2020,1400
1048,THEFT/OTHER,Columbia Heights,2020,1400
1049,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
1050,MOTOR VEHICLE THEFT,Petworth,2020,544
1051,THEFT/OTHER,Sixteenth Street Heights,2020,763
1052,ASSAULT W/DANGEROUS WEAPON,NoMa,2020,334
1053,ROBBERY,Petworth,2020,544
1054,HOMICIDE,Shaw,2020,1038
1055,BURGLARY,Capitol Hill,2020,1371
1056,THEFT F/AUTO,Dupont Circle,2020,712
1057,THEFT F/AUTO,Dupont Circle,2020,712
1058,THEFT/OTHER,Sixteenth Street Heights,2020,763
1059,THEFT F/AUTO,Dupont Circle,2020,712
1060,THEFT/OTHER,Capitol Hill,2020,1371
1061,THEFT/OTHER,Columbia Heights,2020,1400
1062,THEFT/OTHER,Dupont Circle,2020,712
1063,THEFT F/AUTO,NoMa,2020,334
1064,BURGLARY,Sixteenth Street Heights,2020,763
1065,THEFT/OTHER,Columbia Heights,2020,1400
1066,ROBBERY,Anacostia,2020,308
1067,THEFT/OTHER,Shaw,2020,1038
1068,SEX ABUSE,Dupont Circle,2020,712
1069,THEFT/OTHER,Navy Yard,2020,269
1070,BURGLARY,Petworth,2020,544
1071,THEFT F/AUTO,Shaw,2020,1038
