,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
538,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
539,THEFT/OTHER,Shaw,2024,1394
540,MOTOR VEHICLE THEFT,Shaw,2024,1394
541,BURGLARY,Capitol Hill,2024,1138
542,THEFT/OTHER,Columbia Heights,2024,1545
543,THEFT/OTHER,Dupont Circle,2024,696
544,THEFT/OTHER,Dupont Circle,2024,696
545,THEFT F/AUTO,Capitol Hill,2024,1138
546,THEFT/OTHER,Dupont Circle,2024,696
547,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
548,THEFT/OTHER,Columbia Heights,2024,1545
549,THEFT/OTHER,Shaw,2024,1394
550,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
551,THEFT F/AUTO,Shaw,2024,1394
552,THEFT/OTHER,Navy Yard,2024,606
553,THEFT/OTHER,Columbia Heights,2024,1545
554,THEFT/OTHER,Petworth,2024,433
555,THEFT/OTHER,Adams Morgan,2024,686
556,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
557,ROBBERY,Columbia Heights,2024,1545
558,ROBBERY,Navy Yard,2024,606
559,THEFT/OTHER,Adams Morgan,2024,686
560,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
561,THEFT F/AUTO,Capitol Hill,2024,1138
562,THEFT F/AUTO,Shaw,2024,1394
563,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
564,THEFT/OTHER,Shaw,2024,1394
565,THEFT F/AUTO,Adams Morgan,2024,686
566,BURGLARY,Shaw,2024,1394
567,THEFT/OTHER,Adams Morgan,2024,686
568,THEFT/OTHER,Shaw,2024,1394
569,THEFT F/AUTO,Navy Yard,2024,606
570,THEFT/OTHER,Shaw,2024,1394
571,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
572,THEFT/OTHER,Shaw,2024,1394
573,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
574,THEFT F/AUTO,Adams Morgan,2024,686
575,ROBBERY,Capitol Hill,2024,1138
576,THEFT/OTHER,Columbia Heights,2024,1545
577,THEFT/OTHER,Columbia Heights,2024,1545
578,THEFT/OTHER,U Street Corridor,2024,287
579,THEFT/OTHER,Adams Morgan,2024,686
580,THEFT/OTHER,NoMa,2024,370
581,THEFT/OTHER,Columbia Heights,2024,1545
582,THEFT/OTHER,Columbia Heights,2024,1545
583,THEFT/OTHER,Navy Yard,2024,606
584,MOTOR VEHICLE THEFT,Shaw,2024,1394
585,THEFT/OTHER,Shaw,2024,1394
586,THEFT/OTHER,Dupont Circle,2024,696
587,THEFT F/AUTO,Shaw,2024,1394
588,THEFT F/AUTO,Capitol Hill,2024,1138
589,THEFT F/AUTO,Dupont Circle,2024,696
590,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
591,THEFT F/AUTO,Shaw,2024,1394
592,THEFT/OTHER,Adams Morgan,2024,686
593,ASSAULT W/DANGEROUS WEAPON,Anacostia,2024,177
594,THEFT/OTHER,Capitol Hill,2024,1138
595,THEFT/OTHER,Shaw,2024,1394
596,THEFT F/AUTO,Shaw,2024,1394
597,ROBBERY,NoMa,2024,370
598,THEFT/OTHER,Columbia Heights,2024,1545
599,BURGLARY,Shaw,2024,1394
600,MOTOR VEHICLE THEFT,Anacostia,2024,177
601,THEFT/OTHER,Shaw,2024,1394
602,THEFT F/AUTO,Shaw,2024,1394
603,THEFT/OTHER,Columbia Heights,2024,1545
604,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
605,THEFT/OTHER,Columbia Heights,2024,1545
606,THEFT/OTHER,Navy Yard,2024,606
607,THEFT F/AUTO,Petworth,2024,433
608,SEX ABUSE,Sixteenth Street Heights,2024,839
609,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
610,THEFT F/AUTO,Shaw,2024,1394
611,ROBBERY,Petworth,2024,433
612,THEFT/OTHER,Adams Morgan,2024,686
613,THEFT/OTHER,Shaw,2024,1394
614,THEFT/OTHER,Dupont Circle,2024,696
615,THEFT/OTHER,Shaw,2024,1394
616,THEFT/OTHER,Columbia Heights,2024,1545
617,THEFT/OTHER,Shaw,2024,1394
618,THEFT/OTHER,Adams Morgan,2024,686
619,MOTOR VEHICLE THEFT,Navy Yard,2024,606
620,THEFT F/AUTO,Adams Morgan,2024,686
621,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
622,THEFT F/AUTO,Columbia Heights,2024,1545
623,ROBBERY,Adams Morgan,2024,686
624,ROBBERY,Anacostia,2024,177
625,THEFT/OTHER,Navy Yard,2024,606
626,THEFT/OTHER,Adams Morgan,2024,686
627,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
628,ROBBERY,Shaw,2024,1394
629,THEFT/OTHER,Shaw,2024,1394
630,THEFT/OTHER,Capitol Hill,2024,1138
631,THEFT F/AUTO,Dupont Circle,2024,696
632,THEFT F/AUTO,Sixteenth Street Heights,2024,839
633,THEFT/OTHER,Sixteenth Street Heights,2024,839
634,THEFT/OTHER,Capitol Hill,2024,1138
635,THEFT F/AUTO,U Street Corridor,2024,287
636,ROBBERY,Shaw,2024,1394
637,ROBBERY,Dupont Circle,2024,696
638,THEFT/OTHER,Adams Morgan,2024,686
639,BURGLARY,Columbia Heights,2024,1545
640,MOTOR VEHICLE THEFT,NoMa,2024,370
641,THEFT F/AUTO,Dupont Circle,2024,696
642,THEFT/OTHER,U Street Corridor,2024,287
643,THEFT F/AUTO,Capitol Hill,2024,1138
644,THEFT/OTHER,Columbia Heights,2024,1545
645,THEFT/OTHER,Dupont Circle,2024,696
646,THEFT/OTHER,Petworth,2024,433
647,THEFT/OTHER,Dupont Circle,2024,696
648,THEFT/OTHER,Capitol Hill,2024,1138
649,THEFT F/AUTO,Navy Yard,2024,606
650,MOTOR VEHICLE THEFT,Shaw,2024,1394
651,THEFT F/AUTO,Sixteenth Street Heights,2024,839
652,ROBBERY,Adams Morgan,2024,686
653,THEFT/OTHER,Shaw,2024,1394
654,ROBBERY,Navy Yard,2024,606
655,MOTOR VEHICLE THEFT,Shaw,2024,1394
656,THEFT/OTHER,Adams Morgan,2024,686
657,THEFT F/AUTO,Petworth,2024,433
658,THEFT F/AUTO,Columbia Heights,2024,1545
659,ROBBERY,Sixteenth Street Heights,2024,839
660,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
661,ROBBERY,Columbia Heights,2024,1545
662,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
663,THEFT F/AUTO,Capitol Hill,2024,1138
664,THEFT/OTHER,Columbia Heights,2024,1545
665,BURGLARY,Capitol Hill,2024,1138
666,THEFT/OTHER,Navy Yard,2024,606
667,THEFT/OTHER,Dupont Circle,2024,696
668,THEFT/OTHER,Adams Morgan,2024,686
669,THEFT F/AUTO,Sixteenth Street Heights,2024,839
670,THEFT/OTHER,Shaw,2024,1394
671,THEFT F/AUTO,Shaw,2024,1394
672,THEFT F/AUTO,U Street Corridor,2024,287
673,THEFT/OTHER,Columbia Heights,2024,1545
674,THEFT F/AUTO,Shaw,2024,1394
675,THEFT/OTHER,Columbia Heights,2024,1545
676,THEFT/OTHER,Shaw,2024,1394
677,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
678,ROBBERY,Adams Morgan,2024,686
679,THEFT F/AUTO,U Street Corridor,2024,287
680,THEFT/OTHER,Capitol Hill,2024,1138
681,THEFT/OTHER,Adams Morgan,2024,686
682,THEFT/OTHER,U Street Corridor,2024,287
683,THEFT/OTHER,Petworth,2024,433
684,THEFT/OTHER,Adams Morgan,2024,686
685,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
686,THEFT/OTHER,Shaw,2024,1394
687,THEFT F/AUTO,NoMa,2024,370
688,BURGLARY,Anacostia,2024,177
689,MOTOR VEHICLE THEFT,Navy Yard,2024,606
690,SEX ABUSE,Adams Morgan,2024,686
691,THEFT F/AUTO,Adams Morgan,2024,686
692,THEFT F/AUTO,Columbia Heights,2024,1545
693,ROBBERY,Columbia Heights,2024,1545
694,ROBBERY,Columbia Heights,2024,1545
695,THEFT/OTHER,Dupont Circle,2024,696
696,THEFT/OTHER,Sixteenth Street Heights,2024,839
697,THEFT F/AUTO,Shaw,2024,1394
698,THEFT/OTHER,Sixteenth Street Heights,2024,839
699,THEFT/OTHER,Adams Morgan,2024,686
700,THEFT/OTHER,Shaw,2024,1394
701,THEFT F/AUTO,Shaw,2024,1394
702,THEFT/OTHER,Columbia Heights,2024,1545
703,THEFT F/AUTO,Dupont Circle,2024,696
704,THEFT/OTHER,Columbia Heights,2024,1545
705,THEFT/OTHER,Dupont Circle,2024,696
706,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
707,THEFT/OTHER,Shaw,2024,1394
708,THEFT/OTHER,Columbia Heights,2024,1545
709,THEFT F/AUTO,Petworth,2024,433
710,MOTOR VEHICLE THEFT,Navy Yard,2024,606
711,THEFT/OTHER,Navy Yard,2024,606
712,THEFT/OTHER,Sixteenth Street Heights,2024,839
713,THEFT F/AUTO,Shaw,2024,1394
714,THEFT/OTHER,Sixteenth Street Heights,2024,839
715,THEFT/OTHER,Columbia Heights,2024,1545
716,THEFT/OTHER,Sixteenth Street Heights,2024,839
717,THEFT F/AUTO,Petworth,2024,433
718,THEFT F/AUTO,Columbia Heights,2024,1545
719,ROBBERY,Anacostia,2024,177
720,THEFT F/AUTO,Dupont Circle,2024,696
721,THEFT F/AUTO,Columbia Heights,2024,1545
722,THEFT F/AUTO,Adams Morgan,2024,686
723,MOTOR VEHICLE THEFT,Navy Yard,2024,606
724,THEFT/OTHER,Columbia Heights,2024,1545
725,THEFT/OTHER,Shaw,2024,1394
726,THEFT F/AUTO,Sixteenth Street Heights,2024,839
727,THEFT/OTHER,Sixteenth Street Heights,2024,839
728,THEFT F/AUTO,NoMa,2024,370
729,BURGLARY,Sixteenth Street Heights,2024,839
730,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
731,THEFT/OTHER,Sixteenth Street Heights,2024,839
732,THEFT F/AUTO,Sixteenth Street Heights,2024,839
733,THEFT/OTHER,Dupont Circle,2024,696
734,ROBBERY,Columbia Heights,2024,1545
735,THEFT F/AUTO,Sixteenth Street Heights,2024,839
736,THEFT/OTHER,Columbia Heights,2024,1545
737,THEFT/OTHER,Sixteenth Street Heights,2024,839
738,THEFT F/AUTO,Dupont Circle,2024,696
739,ROBBERY,Shaw,2024,1394
740,THEFT/OTHER,Dupont Circle,2024,696
741,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
742,THEFT/OTHER,Columbia Heights,2024,1545
743,THEFT F/AUTO,Shaw,2024,1394
744,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
745,THEFT F/AUTO,Shaw,2024,1394
746,ASSAULT W/DANGEROUS WEAPON,NoMa,2024,370
747,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
748,ROBBERY,NoMa,2024,370
749,THEFT/OTHER,Sixteenth Street Heights,2024,839
750,ROBBERY,Columbia Heights,2024,1545
751,THEFT/OTHER,Adams Morgan,2024,686
752,THEFT F/AUTO,Petworth,2024,433
753,THEFT/OTHER,Columbia Heights,2024,1545
754,ROBBERY,Shaw,2024,1394
755,MOTOR VEHICLE THEFT,Navy Yard,2024,606
756,THEFT/OTHER,Shaw,2024,1394
757,THEFT F/AUTO,Shaw,2024,1394
758,THEFT F/AUTO,Anacostia,2024,177
759,THEFT/OTHER,NoMa,2024,370
760,MOTOR VEHICLE THEFT,NoMa,2024,370
761,THEFT/OTHER,Navy Yard,2024,606
762,THEFT/OTHER,Capitol Hill,2024,1138
763,MOTOR VEHICLE THEFT,Shaw,2024,1394
764,THEFT/OTHER,Sixteenth Street Heights,2024,839
765,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
766,THEFT/OTHER,Navy Yard,2024,606
767,THEFT F/AUTO,Shaw,2024,1394
768,THEFT/OTHER,Columbia Heights,2024,1545
769,THEFT F/AUTO,Shaw,2024,1394
770,THEFT F/AUTO,Capitol Hill,2024,1138
771,THEFT/OTHER,Dupont Circle,2024,696
772,MOTOR VEHICLE THEFT,Shaw,2024,1394
773,BURGLARY,Adams Morgan,2024,686
774,THEFT F/AUTO,Sixteenth Street Heights,2024,839
775,THEFT/OTHER,Columbia Heights,2024,1545
776,ROBBERY,Shaw,2024,1394
777,BURGLARY,NoMa,2024,370
778,THEFT/OTHER,Shaw,2024,1394
779,ROBBERY,Sixteenth Street Heights,2024,839
780,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
781,THEFT/OTHER,Columbia Heights,2024,1545
782,THEFT F/AUTO,Sixteenth Street Heights,2024,839
783,THEFT/OTHER,U Street Corridor,2024,287
784,THEFT F/AUTO,Navy Yard,2024,606
785,THEFT/OTHER,Sixteenth Street Heights,2024,839
786,THEFT/OTHER,Sixteenth Street Heights,2024,839
787,THEFT F/AUTO,Dupont Circle,2024,696
788,THEFT/OTHER,Capitol Hill,2024,1138
789,THEFT/OTHER,Shaw,2024,1394
790,THEFT/OTHER,Sixteenth Street Heights,2024,839
791,THEFT F/AUTO,Shaw,2024,1394
792,THEFT/OTHER,Capitol Hill,2024,1138
793,THEFT/OTHER,Shaw,2024,1394
794,THEFT F/AUTO,Sixteenth Street Heights,2024,839
795,THEFT/OTHER,Shaw,2024,1394
796,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
797,MOTOR VEHICLE THEFT,Navy Yard,2024,606
798,THEFT/OTHER,Adams Morgan,2024,686
799,THEFT/OTHER,Adams Morgan,2024,686
800,ROBBERY,Capitol Hill,2024,1138
801,THEFT/OTHER,Columbia Heights,2024,1545
802,THEFT/OTHER,Columbia Heights,2024,1545
803,THEFT F/AUTO,Petworth,2024,433
804,THEFT F/AUTO,Capitol Hill,2024,1138
805,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
806,THEFT F/AUTO,Capitol Hill,2024,1138
807,BURGLARY,Sixteenth Street Heights,2024,839
808,ROBBERY,Columbia Heights,2024,1545
809,THEFT/OTHER,Shaw,2024,1394
810,THEFT F/AUTO,Adams Morgan,2024,686
811,THEFT/OTHER,Columbia Heights,2024,1545
812,THEFT/OTHER,NoMa,2024,370
813,THEFT F/AUTO,U Street Corridor,2024,287
814,THEFT/OTHER,Capitol Hill,2024,1138
815,ROBBERY,Shaw,2024,1394
816,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
817,THEFT/OTHER,Sixteenth Street Heights,2024,839
818,THEFT/OTHER,Adams Morgan,2024,686
819,THEFT F/AUTO,Sixteenth Street Heights,2024,839
820,ROBBERY,Columbia Heights,2024,1545
821,MOTOR VEHICLE THEFT,Navy Yard,2024,606
822,THEFT/OTHER,NoMa,2024,370
823,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
824,ROBBERY,Capitol Hill,2024,1138
825,THEFT/OTHER,Adams Morgan,2024,686
826,THEFT F/AUTO,Capitol Hill,2024,1138
827,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
828,THEFT F/AUTO,Sixteenth Street Heights,2024,839
829,THEFT/OTHER,Capitol Hill,2024,1138
830,THEFT F/AUTO,Sixteenth Street Heights,2024,839
831,THEFT/OTHER,Adams Morgan,2024,686
832,THEFT/OTHER,Columbia Heights,2024,1545
833,MOTOR VEHICLE THEFT,Petworth,2024,433
834,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
835,MOTOR VEHICLE THEFT,NoMa,2024,370
836,MOTOR VEHICLE THEFT,Petworth,2024,433
837,THEFT/OTHER,Capitol Hill,2024,1138
838,THEFT F/AUTO,Anacostia,2024,177
839,THEFT/OTHER,Petworth,2024,433
840,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
841,THEFT F/AUTO,Capitol Hill,2024,1138
842,THEFT/OTHER,Sixteenth Street Heights,2024,839
843,SEX ABUSE,Petworth,2024,433
844,THEFT/OTHER,Shaw,2024,1394
845,ROBBERY,Navy Yard,2024,606
846,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
847,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
848,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
849,THEFT/OTHER,Columbia Heights,2024,1545
850,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
851,BURGLARY,Adams Morgan,2024,686
852,THEFT/OTHER,Dupont Circle,2024,696
853,THEFT/OTHER,Adams Morgan,2024,686
854,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
855,THEFT/OTHER,Sixteenth Street Heights,2024,839
856,BURGLARY,Shaw,2024,1394
857,THEFT F/AUTO,Columbia Heights,2024,1545
858,THEFT/OTHER,Adams Morgan,2024,686
859,THEFT F/AUTO,Shaw,2024,1394
860,ASSAULT W/DANGEROUS WEAPON,Anacostia,2024,177
861,THEFT/OTHER,Sixteenth Street Heights,2024,839
862,THEFT/OTHER,Columbia Heights,2024,1545
863,THEFT F/AUTO,Shaw,2024,1394
864,THEFT F/AUTO,Dupont Circle,2024,696
865,THEFT F/AUTO,Adams Morgan,2024,686
866,THEFT/OTHER,U Street Corridor,2024,287
867,THEFT/OTHER,Dupont Circle,2024,696
868,THEFT/OTHER,Shaw,2024,1394
869,THEFT/OTHER,Sixteenth Street Heights,2024,839
870,THEFT/OTHER,Adams Morgan,2024,686
871,THEFT/OTHER,Columbia Heights,2024,1545
872,THEFT/OTHER,Capitol Hill,2024,1138
873,THEFT F/AUTO,U Street Corridor,2024,287
874,THEFT/OTHER,Columbia Heights,2024,1545
875,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2024,696
876,THEFT/OTHER,Sixteenth Street Heights,2024,839
877,THEFT/OTHER,Adams Morgan,2024,686
878,THEFT/OTHER,Adams Morgan,2024,686
879,THEFT/OTHER,Dupont Circle,2024,696
880,THEFT/OTHER,Adams Morgan,2024,686
881,THEFT/OTHER,Adams Morgan,2024,686
882,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
883,THEFT/OTHER,Shaw,2024,1394
884,MOTOR VEHICLE THEFT,NoMa,2024,370
885,THEFT/OTHER,Shaw,2024,1394
886,ROBBERY,Columbia Heights,2024,1545
887,THEFT F/AUTO,Columbia Heights,2024,1545
888,THEFT/OTHER,Columbia Heights,2024,1545
889,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
890,THEFT/OTHER,Capitol Hill,2024,1138
891,ROBBERY,Sixteenth Street Heights,2024,839
892,THEFT/OTHER,Sixteenth Street Heights,2024,839
893,THEFT/OTHER,Petworth,2024,433
894,ROBBERY,U Street Corridor,2024,287
895,THEFT F/AUTO,Navy Yard,2024,606
896,THEFT F/AUTO,Columbia Heights,2024,1545
897,THEFT/OTHER,Petworth,2024,433
898,THEFT/OTHER,Shaw,2024,1394
899,THEFT/OTHER,NoMa,2024,370
900,THEFT/OTHER,U Street Corridor,2024,287
901,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
902,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
903,THEFT F/AUTO,Columbia Heights,2024,1545
904,THEFT/OTHER,Capitol Hill,2024,1138
905,THEFT/OTHER,Dupont Circle,2024,696
906,THEFT/OTHER,Dupont Circle,2024,696
907,BURGLARY,Adams Morgan,2024,686
908,THEFT/OTHER,Dupont Circle,2024,696
909,ROBBERY,U Street Corridor,2024,287
910,THEFT/OTHER,Shaw,2024,1394
911,THEFT F/AUTO,Sixteenth Street Heights,2024,839
912,THEFT F/AUTO,Capitol Hill,2024,1138
913,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
914,THEFT/OTHER,Adams Morgan,2024,686
915,MOTOR VEHICLE THEFT,NoMa,2024,370
916,THEFT/OTHER,Capitol Hill,2024,1138
917,THEFT F/AUTO,U Street Corridor,2024,287
918,THEFT F/AUTO,Shaw,2024,1394
919,ROBBERY,Sixteenth Street Heights,2024,839
920,THEFT/OTHER,Navy Yard,2024,606
921,MOTOR VEHICLE THEFT,Shaw,2024,1394
922,THEFT/OTHER,Sixteenth Street Heights,2024,839
923,THEFT/OTHER,Columbia Heights,2024,1545
924,ROBBERY,Columbia Heights,2024,1545
925,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
926,THEFT F/AUTO,Columbia Heights,2024,1545
927,THEFT F/AUTO,Columbia Heights,2024,1545
928,MOTOR VEHICLE THEFT,Petworth,2024,433
929,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
930,ROBBERY,NoMa,2024,370
931,THEFT F/AUTO,Shaw,2024,1394
932,THEFT F/AUTO,Dupont Circle,2024,696
933,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
934,THEFT/OTHER,Navy Yard,2024,606
935,THEFT/OTHER,Shaw,2024,1394
936,THEFT/OTHER,Columbia Heights,2024,1545
937,ROBBERY,Columbia Heights,2024,1545
938,THEFT F/AUTO,Navy Yard,2024,606
939,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
940,THEFT F/AUTO,Petworth,2024,433
941,MOTOR VEHICLE THEFT,Shaw,2024,1394
942,THEFT/OTHER,Sixteenth Street Heights,2024,839
943,THEFT F/AUTO,Columbia Heights,2024,1545
944,THEFT F/AUTO,Navy Yard,2024,606
945,ROBBERY,Sixteenth Street Heights,2024,839
946,THEFT/OTHER,Columbia Heights,2024,1545
947,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
948,BURGLARY,Columbia Heights,2024,1545
949,THEFT F/AUTO,Columbia Heights,2024,1545
950,THEFT F/AUTO,Columbia Heights,2024,1545
951,THEFT/OTHER,Columbia Heights,2024,1545
952,THEFT F/AUTO,Dupont Circle,2024,696
953,SEX ABUSE,Dupont Circle,2024,696
954,THEFT/OTHER,NoMa,2024,370
955,THEFT/OTHER,Columbia Heights,2024,1545
956,THEFT F/AUTO,Shaw,2024,1394
957,ROBBERY,Columbia Heights,2024,1545
958,ARSON,Navy Yard,2024,606
959,THEFT/OTHER,Columbia Heights,2024,1545
960,ROBBERY,Shaw,2024,1394
961,THEFT/OTHER,Columbia Heights,2024,1545
962,THEFT F/AUTO,Capitol Hill,2024,1138
963,THEFT F/AUTO,Adams Morgan,2024,686
964,THEFT F/AUTO,Petworth,2024,433
965,ROBBERY,Columbia Heights,2024,1545
966,THEFT F/AUTO,Petworth,2024,433
967,ROBBERY,Anacostia,2024,177
968,THEFT/OTHER,Columbia Heights,2024,1545
969,BURGLARY,Adams Morgan,2024,686
970,ROBBERY,Sixteenth Street Heights,2024,839
971,THEFT/OTHER,Shaw,2024,1394
972,BURGLARY,Columbia Heights,2024,1545
973,THEFT/OTHER,Petworth,2024,433
974,THEFT F/AUTO,Petworth,2024,433
975,MOTOR VEHICLE THEFT,Petworth,2024,433
976,THEFT F/AUTO,Capitol Hill,2024,1138
977,MOTOR VEHICLE THEFT,NoMa,2024,370
978,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
979,THEFT/OTHER,Capitol Hill,2024,1138
980,THEFT/OTHER,NoMa,2024,370
981,THEFT/OTHER,Columbia Heights,2024,1545
982,THEFT/OTHER,Columbia Heights,2024,1545
983,THEFT/OTHER,Shaw,2024,1394
984,THEFT F/AUTO,Petworth,2024,433
985,THEFT/OTHER,Dupont Circle,2024,696
986,THEFT/OTHER,Columbia Heights,2024,1545
987,MOTOR VEHICLE THEFT,Petworth,2024,433
988,THEFT/OTHER,Columbia Heights,2024,1545
989,THEFT F/AUTO,Sixteenth Street Heights,2024,839
990,THEFT/OTHER,Shaw,2024,1394
991,THEFT F/AUTO,Dupont Circle,2024,696
992,THEFT F/AUTO,Columbia Heights,2024,1545
993,THEFT F/AUTO,Shaw,2024,1394
994,THEFT/OTHER,Navy Yard,2024,606
995,HOMICIDE,U Street Corridor,2024,287
996,THEFT/OTHER,Anacostia,2024,177
997,THEFT/OTHER,Sixteenth Street Heights,2024,839
998,THEFT/OTHER,Dupont Circle,2024,696
999,THEFT/OTHER,Adams Morgan,2024,686
1000,THEFT F/AUTO,Columbia Heights,2024,1545
1001,THEFT/OTHER,Shaw,2024,1394
1002,THEFT/OTHER,Sixteenth Street Heights,2024,839
1003,THEFT/OTHER,Columbia Heights,2024,1545
1004,THEFT/OTHER,Shaw,2024,1394
1005,THEFT/OTHER,Dupont Circle,2024,696
1006,THEFT/OTHER,Shaw,2024,1394
1007,THEFT F/AUTO,Shaw,2024,1394
1008,ROBBERY,Shaw,2024,1394
1009,THEFT/OTHER,Shaw,2024,1394
1010,THEFT F/AUTO,Columbia Heights,2024,1545
1011,THEFT F/AUTO,Petworth,2024,433
1012,THEFT/OTHER,Columbia Heights,2024,1545
1013,ROBBERY,Columbia Heights,2024,1545
1014,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
1015,THEFT/OTHER,Capitol Hill,2024,1138
1016,MOTOR VEHICLE THEFT,Shaw,2024,1394
1017,MOTOR VEHICLE THEFT,Navy Yard,2024,606
1018,THEFT F/AUTO,Dupont Circle,2024,696
1019,ROBBERY,Anacostia,2024,177
1020,THEFT/OTHER,Adams Morgan,2024,686
1021,THEFT/OTHER,Shaw,2024,1394
1022,ROBBERY,Capitol Hill,2024,1138
1023,THEFT/OTHER,Shaw,2024,1394
1024,THEFT/OTHER,Sixteenth Street Heights,2024,839
1025,THEFT F/AUTO,Shaw,2024,1394
1026,THEFT/OTHER,Dupont Circle,2024,696
1027,THEFT/OTHER,Capitol Hill,2024,1138
1028,THEFT/OTHER,Navy Yard,2024,606
1029,THEFT/OTHER,Dupont Circle,2024,696
1030,THEFT F/AUTO,Shaw,2024,1394
1031,THEFT/OTHER,Shaw,2024,1394
1032,THEFT/OTHER,Columbia Heights,2024,1545
1033,THEFT/OTHER,Columbia Heights,2024,1545
1034,THEFT/OTHER,NoMa,2024,370
1035,THEFT/OTHER,Shaw,2024,1394
1036,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
1037,THEFT/OTHER,Shaw,2024,1394
1038,THEFT F/AUTO,Columbia Heights,2024,1545
1039,THEFT/OTHER,Shaw,2024,1394
1040,THEFT F/AUTO,Columbia Heights,2024,1545
1041,THEFT F/AUTO,Adams Morgan,2024,686
1042,THEFT/OTHER,Navy Yard,2024,606
1043,ROBBERY,Capitol Hill,2024,1138
1044,THEFT/OTHER,Columbia Heights,2024,1545
1045,THEFT/OTHER,Dupont Circle,2024,696
1046,THEFT/OTHER,Capitol Hill,2024,1138
1047,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
1048,THEFT/OTHER,Shaw,2024,1394
1049,THEFT/OTHER,Petworth,2024,433
1050,THEFT/OTHER,Shaw,2024,1394
1051,THEFT F/AUTO,Columbia Heights,2024,1545
1052,THEFT F/AUTO,Adams Morgan,2024,686
1053,THEFT F/AUTO,Petworth,2024,433
1054,HOMICIDE,Sixteenth Street Heights,2024,839
1055,MOTOR VEHICLE THEFT,Navy Yard,2024,606
1056,THEFT F/AUTO,Navy Yard,2024,606
1057,THEFT F/AUTO,Capitol Hill,2024,1138
1058,THEFT/OTHER,Petworth,2024,433
1059,THEFT F/AUTO,Dupont Circle,2024,696
1060,HOMICIDE,Columbia Heights,2024,1545
1061,THEFT F/AUTO,Petworth,2024,433
1062,THEFT F/AUTO,Petworth,2024,433
1063,ROBBERY,Shaw,2024,1394
1064,THEFT F/AUTO,Dupont Circle,2024,696
1065,MOTOR VEHICLE THEFT,Navy Yard,2024,606
1066,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
1067,THEFT F/AUTO,Capitol Hill,2024,1138
1068,THEFT/OTHER,Adams Morgan,2024,686
1069,MOTOR VEHICLE THEFT,NoMa,2024,370
1070,THEFT F/AUTO,Sixteenth Street Heights,2024,839
1071,BURGLARY,Adams Morgan,2024,686
1072,ROBBERY,Columbia Heights,2024,1545
1073,MOTOR VEHICLE THEFT,Shaw,2024,1394
